reviewer_name,show_title,season_num,review_score
Critic Circle,Echo Eternal Storm,1,2
Metacritic,Echo Eternal Storm,1,85
CinemaScore,Echo Eternal Storm,1,79
Roger Ebert,Echo Eternal Storm,1,3
IGN,Echo Eternal Storm,1,4
IMDb,Midnight Silver,1,9
Audience Choice,Midnight Silver,1,762
Letterboxd,Midnight Silver,1,1
FilmAffinity,Midnight Silver,1,9
CinemaScore,Midnight Silver,1,3
Rotten Tomatoes,Midnight Silver,1,100
Critic Circle,Midnight Silver,1,2
Roger Ebert,Midnight Silver,1,0
IGN,Midnight Silver,1,2
FilmAffinity,Midnight Silver,2,5
CinemaScore,Midnight Silver,2,57
Audience Choice,Midnight Silver,2,147
FilmAffinity,Midnight Silver,3,5
IGN,Midnight Silver,3,9
Rotten Tomatoes,Midnight Silver,3,4
Critic Circle,Midnight Silver,3,2
IGN,Legends Sky Eternal,1,8
CinemaScore,Legends Sky Eternal,1,4
Critic Circle,Legends Sky Eternal,2,2
Letterboxd,Legends Sky Eternal,2,5
IMDb,Legends Sky Eternal,2,6
FilmAffinity,Legends Sky Eternal,2,6
Rotten Tomatoes,Legends Sky Eternal,2,74
Roger Ebert,Legends Sky Eternal,2,0
CinemaScore,Legends Sky Eternal,2,22
Audience Choice,Legends Sky Eternal,2,219
Metacritic,Legends Sky Eternal,2,33
FilmAffinity,Legends Sky Eternal,3,6
Metacritic,Legends Sky Eternal,3,26
IMDb,Secret Midnight Dreams,1,6
IGN,Secret Midnight Dreams,1,8
Audience Choice,Secret Midnight Dreams,2,691
Metacritic,Secret Midnight Dreams,2,60
Roger Ebert,Secret Midnight Dreams,2,2
Rotten Tomatoes,Secret Midnight Dreams,2,30
IGN,Secret Midnight Dreams,2,3
IMDb,Secret Midnight Dreams,2,4
FilmAffinity,Secret Midnight Dreams,2,5
CinemaScore,Secret Midnight Dreams,2,76
Critic Circle,Secret Midnight Dreams,2,1
Roger Ebert,Secret Midnight Dreams,4,0
CinemaScore,Secret Midnight Dreams,4,45
Metacritic,Voyager Golden,1,24
Roger Ebert,Voyager Golden,1,2
Rotten Tomatoes,Voyager Golden,1,39
IGN,Voyager Golden,1,7
CinemaScore,Voyager Golden,2,57
Rotten Tomatoes,Voyager Golden,3,62
CinemaScore,Voyager Golden,3,9
Critic Circle,Silent Storm Eternal,1,4
Metacritic,Silent Storm Eternal,2,61
Rotten Tomatoes,Silent Storm Eternal,2,28
Audience Choice,Silent Storm Eternal,2,447
CinemaScore,Silent Storm Eternal,2,63
IMDb,Silent Storm Eternal,2,5
Roger Ebert,Silent Storm Eternal,2,0
Roger Ebert,Silver Fading Silent,1,1
Critic Circle,Silver Fading Silent,1,1
Letterboxd,Silver Fading Silent,1,1
IMDb,Silver Fading Silent,1,10
Rotten Tomatoes,Silver Fading Silent,1,39
CinemaScore,Silver Fading Silent,1,68
FilmAffinity,Silver Fading Silent,1,5
IGN,Silver Fading Silent,1,10
Audience Choice,Silver Fading Silent,1,781
CinemaScore,Silver Fading Silent,2,53
IMDb,Silver Fading Silent,2,2
Metacritic,Silver Fading Silent,2,62
FilmAffinity,Silver Fading Silent,2,5
Audience Choice,Silver Fading Silent,2,507
Audience Choice,Silver Fading Silent,3,41
IMDb,Silver Fading Silent,3,7
Rotten Tomatoes,Silver Fading Silent,3,30
Letterboxd,Silver Fading Silent,3,0
FilmAffinity,Silver Fading Silent,3,8
Rotten Tomatoes,Broken River,1,24
IGN,Broken River,1,3
CinemaScore,Broken River,1,21
FilmAffinity,Broken River,1,3
IMDb,Broken River,1,10
Critic Circle,Broken River,1,0
Audience Choice,Broken River,1,625
Roger Ebert,Broken River,1,2
Letterboxd,Broken River,1,1
Metacritic,Broken River,2,60
Critic Circle,Broken River,2,2
Roger Ebert,Broken River,2,2
FilmAffinity,Broken River,2,4
Audience Choice,Broken River,2,629
IMDb,Broken River,2,1
IGN,Broken Whispers,1,4
Critic Circle,Broken Whispers,1,2
CinemaScore,Broken Whispers,3,88
IMDb,Broken Whispers,3,5
Roger Ebert,Broken Whispers,3,4
Critic Circle,Broken Whispers,3,1
Letterboxd,Broken Whispers,3,0
IGN,Broken Whispers,3,0
FilmAffinity,Broken Whispers,4,10
Roger Ebert,Broken Whispers,4,0
IMDb,Broken Whispers,4,7
Letterboxd,Broken Whispers,4,0
Rotten Tomatoes,Broken Whispers,4,49
IGN,Broken Whispers,4,9
CinemaScore,Broken Whispers,4,32
IGN,Shadow Silver,1,5
IMDb,Shadow Silver,1,9
Metacritic,Shadow Silver,1,37
Audience Choice,Shadow Silver,2,27
Letterboxd,Shadow Silver,2,0
Critic Circle,Shadow Silver,2,1
FilmAffinity,Shadow Silver,2,4
Rotten Tomatoes,Shadow Silver,2,26
IMDb,Shadow Silver,2,9
IGN,Shadow Silver,3,0
Metacritic,Shadow Silver,3,7
Audience Choice,Shadow Silver,3,803
Rotten Tomatoes,Shadow Silver,3,90
IMDb,Shadow Silver,3,7
Letterboxd,Shadow Silver,3,2
CinemaScore,Shadow Silver,3,10
CinemaScore,Echo Shadow Midnight,1,94
IMDb,Echo Shadow Midnight,1,6
FilmAffinity,Echo Shadow Midnight,1,1
Letterboxd,Echo Shadow Midnight,1,5
Audience Choice,Echo Shadow Midnight,1,64
Critic Circle,Echo Shadow Midnight,2,1
Audience Choice,Echo Shadow Midnight,2,76
Metacritic,Echo Shadow Midnight,2,72
IGN,Echo Shadow Midnight,2,3
CinemaScore,Echo Shadow Midnight,2,57
IMDb,Echo Shadow Midnight,2,0
Metacritic,Voyager Future Golden,1,88
CinemaScore,Voyager Future Golden,1,92
FilmAffinity,Voyager Future Golden,1,6
Roger Ebert,Voyager Future Golden,2,1
Rotten Tomatoes,Voyager Future Golden,2,71
IMDb,Voyager Future Golden,2,10
Rotten Tomatoes,Voyager Future Golden,3,28
FilmAffinity,Voyager Future Golden,3,10
IMDb,Voyager Future Golden,3,1
Critic Circle,Voyager Future Golden,3,4
Letterboxd,Voyager Future Golden,3,3
Roger Ebert,Whispers Past Horizon,1,3
CinemaScore,Whispers Past Horizon,1,90
IGN,Whispers Past Horizon,1,4
Critic Circle,Whispers Past Horizon,1,0
Rotten Tomatoes,Whispers Past Horizon,1,76
Metacritic,Whispers Past Horizon,2,92
FilmAffinity,Whispers Past Horizon,2,8
FilmAffinity,Echo Eternal,1,8
Rotten Tomatoes,Echo Eternal,1,46
Metacritic,Echo Eternal,1,39
Critic Circle,Echo Eternal,1,2
CinemaScore,Echo Eternal,1,22
IMDb,Echo Eternal,1,2
Letterboxd,Echo Eternal,1,3
IMDb,Echo Eternal,2,1
CinemaScore,Echo Eternal,2,36
Rotten Tomatoes,Echo Eternal,2,79
IGN,Echo Eternal,2,6
Metacritic,Echo Eternal,2,37
Roger Ebert,Echo Eternal,3,1
IMDb,Echo Eternal,3,6
Rotten Tomatoes,Echo Eternal,3,27
FilmAffinity,Past Hidden Crimson,1,4
Metacritic,Past Hidden Crimson,1,64
Audience Choice,Past Hidden Crimson,1,570
Letterboxd,Past Hidden Crimson,1,0
CinemaScore,Past Hidden Crimson,1,23
Roger Ebert,Past Hidden Crimson,1,3
CinemaScore,Past Hidden Crimson,2,95
FilmAffinity,Past Hidden Crimson,2,4
Roger Ebert,Past Hidden Crimson,2,3
IGN,Past Hidden Crimson,2,1
IMDb,Past Hidden Crimson,2,4
Critic Circle,Past Hidden Crimson,2,2
Metacritic,Past Hidden Crimson,2,32
Rotten Tomatoes,Past Hidden Crimson,2,59
Letterboxd,Past Hidden Crimson,2,0
Roger Ebert,Star Nightfall,1,1
Metacritic,Star Nightfall,1,95
IMDb,Star Nightfall,1,0
Critic Circle,Star Nightfall,1,5
IGN,Star Nightfall,1,2
Rotten Tomatoes,Star Nightfall,1,27
Letterboxd,Star Nightfall,1,0
Audience Choice,Star Nightfall,1,656
CinemaScore,Star Nightfall,1,0
IMDb,Magic Shadow Galaxy,1,6
Audience Choice,Magic Shadow Galaxy,1,103
Roger Ebert,Magic Shadow Galaxy,1,0
IGN,Magic Shadow Galaxy,1,4
Critic Circle,Magic Shadow Galaxy,1,5
FilmAffinity,Magic Shadow Galaxy,1,4
Rotten Tomatoes,Magic Shadow Galaxy,2,89
FilmAffinity,Magic Shadow Galaxy,2,0
Roger Ebert,Magic Shadow Galaxy,2,1
Metacritic,Magic Shadow Galaxy,2,96
IMDb,Magic Shadow Galaxy,2,9
Letterboxd,Magic Shadow Galaxy,2,5
Metacritic,Echo Golden Star,1,71
IGN,Echo Golden Star,1,6
IMDb,Echo Golden Star,1,9
Critic Circle,Echo Golden Star,1,3
Letterboxd,Echo Golden Star,1,1
Roger Ebert,Echo Golden Star,1,0
Rotten Tomatoes,Echo Golden Star,1,56
Letterboxd,Echo Golden Star,2,1
Critic Circle,Echo Golden Star,2,3
IGN,Echo Golden Star,2,7
IMDb,Echo Golden Star,2,4
Rotten Tomatoes,Echo Golden Star,2,13
CinemaScore,Echo Golden Star,2,8
Audience Choice,Echo Golden Star,2,747
FilmAffinity,Echo Golden Star,2,2
IGN,Silent Legends Star,1,5
CinemaScore,Silent Legends Star,1,95
Audience Choice,Silent Legends Star,1,978
FilmAffinity,Silent Legends Star,1,6
IMDb,Silent Legends Star,1,10
Critic Circle,Silent Legends Star,1,4
Roger Ebert,Silent Legends Star,1,1
Metacritic,Broken Nightfall Fury,1,66
IGN,Broken Nightfall Fury,1,3
Roger Ebert,Broken Nightfall Fury,1,0
Rotten Tomatoes,Broken Nightfall Fury,1,97
Critic Circle,Broken Nightfall Fury,1,3
FilmAffinity,Broken Nightfall Fury,1,4
Audience Choice,Broken Nightfall Fury,1,197
IMDb,Broken Nightfall Fury,1,10
Critic Circle,Broken Nightfall Fury,2,3
Metacritic,Broken Nightfall Fury,3,15
IGN,Broken Nightfall Fury,3,6
Letterboxd,Broken Nightfall Fury,3,5
Rotten Tomatoes,Broken Nightfall Fury,3,23
Audience Choice,Broken Nightfall Fury,4,616
Metacritic,Broken Nightfall Fury,4,65
Metacritic,Eclipse Fury Silver,1,76
CinemaScore,Eclipse Fury Silver,2,25
Metacritic,Eclipse Fury Silver,2,48
Audience Choice,Eclipse Fury Silver,2,926
Roger Ebert,Eclipse Fury Silver,3,2
Audience Choice,Eclipse Fury Silver,3,671
Critic Circle,Eclipse Fury Silver,3,5
CinemaScore,Eclipse Fury Silver,3,59
IMDb,Secret Neon,1,1
Metacritic,Secret Neon,1,98
Critic Circle,Fury Sky Star,1,0
IGN,Fury Sky Star,1,4
Letterboxd,Fury Sky Star,1,2
Roger Ebert,Fury Sky Star,1,2
Metacritic,Fury Sky Star,1,77
Critic Circle,Fury Sky Star,2,2
Metacritic,Fury Sky Star,2,12
Rotten Tomatoes,Fury Sky Star,2,81
Audience Choice,Fury Sky Star,2,513
IMDb,Fury Sky Star,2,2
Roger Ebert,Fury Sky Star,2,4
Critic Circle,Fury Sky Star,3,4
CinemaScore,Fury Sky Star,3,39
Metacritic,Fury Sky Star,3,79
FilmAffinity,Fury Sky Star,3,7
IGN,Fury Sky Star,3,0
Letterboxd,Fury Sky Star,3,0
IMDb,Fury Sky Star,3,4
IMDb,River Horizon Golden,2,4
Audience Choice,River Horizon Golden,2,555
Roger Ebert,River Horizon Golden,2,4
Audience Choice,Hidden Golden,1,100
Letterboxd,Hidden Golden,1,0
Roger Ebert,Hidden Golden,1,1
Metacritic,Hidden Golden,1,35
Critic Circle,Hidden Golden,3,1
FilmAffinity,Hidden Golden,3,5
CinemaScore,Hidden Golden,3,94
Metacritic,Hidden Golden,3,5
Letterboxd,Hidden Golden,3,1
CinemaScore,Hidden Golden,4,50
FilmAffinity,Hidden Golden,4,9
Letterboxd,Hidden Golden,4,1
Metacritic,Hidden Golden,4,41
IGN,Hidden Golden,4,7
Critic Circle,Hidden Golden,4,4
Roger Ebert,Hidden Golden,4,2
Rotten Tomatoes,Hidden Golden,4,15
IMDb,Hidden Golden,4,8
FilmAffinity,Future River Silver,1,2
IGN,Future River Silver,1,5
Critic Circle,Future River Silver,1,1
Audience Choice,Future River Silver,2,306
Letterboxd,Future River Silver,2,3
IMDb,Future River Silver,2,9
IGN,Future River Silver,2,9
Critic Circle,Future River Silver,2,1
Metacritic,Future River Silver,2,67
Rotten Tomatoes,Future River Silver,2,69
Roger Ebert,Future River Silver,2,1
FilmAffinity,Future River Silver,2,2
Metacritic,Future River Silver,4,53
CinemaScore,Future River Silver,4,44
FilmAffinity,Future River Silver,4,10
Critic Circle,Future River Silver,4,2
Roger Ebert,Future River Silver,4,4
Letterboxd,Future River Silver,4,3
Rotten Tomatoes,Future River Silver,4,84
CinemaScore,Eternal Midnight,2,26
Letterboxd,Eternal Midnight,2,4
IGN,Eternal Midnight,2,4
IMDb,Eternal Midnight,2,4
Audience Choice,Eternal Midnight,3,978
CinemaScore,Eternal Midnight,3,86
Letterboxd,Eternal Midnight,4,2
Audience Choice,Eternal Midnight,4,985
IMDb,Eternal Midnight,4,9
Rotten Tomatoes,Eternal Midnight,4,39
Critic Circle,Eternal Midnight,4,5
Roger Ebert,Eternal Midnight,4,0
FilmAffinity,Kingdom Secret,1,1
IGN,Kingdom Secret,1,9
Roger Ebert,Kingdom Secret,1,2
Rotten Tomatoes,Kingdom Secret,1,95
Letterboxd,Kingdom Secret,1,3
Audience Choice,Kingdom Secret,2,492
Critic Circle,Kingdom Secret,2,1
IGN,Kingdom Secret,2,6
CinemaScore,Kingdom Secret,3,81
Roger Ebert,Kingdom Secret,3,1
Audience Choice,Kingdom Secret,3,596
IMDb,Kingdom Secret,3,5
Rotten Tomatoes,Kingdom Secret,3,64
Critic Circle,Kingdom Secret,3,5
FilmAffinity,Kingdom Secret,3,5
IGN,Kingdom Secret,3,5
Audience Choice,Kingdom Secret,4,141
Rotten Tomatoes,Kingdom Secret,4,31
Metacritic,Kingdom Secret,4,50
Roger Ebert,Kingdom Secret,4,0
IMDb,Kingdom Secret,4,3
IGN,Hidden Galaxy,1,5
Roger Ebert,Hidden Galaxy,1,2
CinemaScore,Hidden Galaxy,1,42
Rotten Tomatoes,Hidden Galaxy,1,45
Rotten Tomatoes,Kingdom Echo Crimson,1,0
Audience Choice,Kingdom Echo Crimson,1,606
CinemaScore,Kingdom Echo Crimson,1,87
Letterboxd,Kingdom Echo Crimson,1,1
FilmAffinity,Kingdom Echo Crimson,1,2
IGN,Kingdom Echo Crimson,3,10
Rotten Tomatoes,Kingdom Echo Crimson,3,15
Metacritic,Kingdom Echo Crimson,3,9
Audience Choice,Kingdom Echo Crimson,3,955
Critic Circle,Kingdom Echo Crimson,4,0
Rotten Tomatoes,Kingdom Echo Crimson,4,90
CinemaScore,Kingdom Echo Crimson,4,1
Roger Ebert,Neon Fury Whispers,1,0
FilmAffinity,Neon Fury Whispers,1,3
Critic Circle,Neon Fury Whispers,1,1
Metacritic,Neon Fury Whispers,1,24
IGN,Neon Fury Whispers,1,5
Letterboxd,Neon Fury Whispers,2,5
IMDb,Neon Fury Whispers,2,5
IGN,Neon Fury Whispers,2,3
Rotten Tomatoes,Neon Fury Whispers,2,45
FilmAffinity,Neon Fury Whispers,2,1
Audience Choice,Neon Fury Whispers,2,902
Metacritic,Neon Fury Whispers,2,96
Roger Ebert,Neon Fury Whispers,2,1
CinemaScore,Neon Fury Whispers,2,25
Rotten Tomatoes,Neon Fury Whispers,3,15
IMDb,Neon Fury Whispers,3,6
IGN,Neon Fury Whispers,3,4
Metacritic,Neon Fury Whispers,4,80
Letterboxd,Neon Fury Whispers,4,1
Audience Choice,Neon Fury Whispers,4,163
CinemaScore,Eternal Storm Future,1,67
Critic Circle,Eternal Storm Future,1,1
IMDb,Eternal Storm Future,1,0
Audience Choice,Eternal Storm Future,2,676
Critic Circle,Eternal Storm Future,2,4
Letterboxd,Neon Crimson Eternal,1,4
IMDb,Neon Crimson Eternal,3,5
Metacritic,Neon Crimson Eternal,3,12
FilmAffinity,Neon Crimson Eternal,3,8
Rotten Tomatoes,Neon Crimson Eternal,3,11
Critic Circle,Neon Crimson Eternal,3,4
Letterboxd,Neon Crimson Eternal,3,4
Roger Ebert,Neon Crimson Eternal,3,3
Audience Choice,Neon Crimson Eternal,3,537
Metacritic,Magic Hidden Echo,1,7
Rotten Tomatoes,Magic Hidden Echo,1,82
Critic Circle,Magic Hidden Echo,1,4
Letterboxd,Magic Hidden Echo,1,3
Audience Choice,Magic Hidden Echo,1,84
Metacritic,Magic Hidden Echo,2,66
Roger Ebert,Magic Hidden Echo,2,4
Letterboxd,Magic Hidden Echo,2,0
CinemaScore,Magic Hidden Echo,2,36
IMDb,Magic Hidden Echo,2,9
Audience Choice,Magic Hidden Echo,2,202
Rotten Tomatoes,Magic Hidden Echo,2,89
FilmAffinity,Magic Hidden Echo,3,0
Audience Choice,Magic Hidden Echo,3,99
Roger Ebert,Magic Hidden Echo,3,4
Metacritic,Magic Hidden Echo,3,2
IMDb,Magic Hidden Echo,3,8
Letterboxd,Hidden Storm Silver,1,1
CinemaScore,Hidden Storm Silver,1,41
Critic Circle,Hidden Storm Silver,1,2
IMDb,Hidden Storm Silver,2,10
Metacritic,Hidden Storm Silver,2,13
Critic Circle,Hidden Storm Silver,3,5
IGN,Hidden Storm Silver,3,10
Roger Ebert,Hidden Storm Silver,3,4
Metacritic,Hidden Storm Silver,3,61
CinemaScore,Hidden Storm Silver,3,59
IMDb,Hidden Storm Silver,3,6
Letterboxd,Hidden Storm Silver,3,2
Rotten Tomatoes,Hidden Storm Silver,3,44
IGN,Neon Broken Nightfall,1,1
Audience Choice,Neon Broken Nightfall,1,666
IMDb,Neon Broken Nightfall,1,2
Critic Circle,Neon Broken Nightfall,1,1
FilmAffinity,Neon Broken Nightfall,1,7
Metacritic,Neon Broken Nightfall,1,98
Roger Ebert,Neon Broken Nightfall,1,2
Roger Ebert,Neon Broken Nightfall,2,1
Critic Circle,Neon Broken Nightfall,2,0
IGN,Neon Broken Nightfall,2,2
Rotten Tomatoes,Neon Broken Nightfall,2,57
CinemaScore,Neon Broken Nightfall,2,15
Metacritic,Neon Broken Nightfall,2,1
CinemaScore,Voyager Silver,1,87
IMDb,Voyager Silver,1,3
Roger Ebert,Voyager Silver,1,3
Letterboxd,Voyager Silver,2,3
Critic Circle,Voyager Silver,2,0
IGN,Voyager Silver,2,5
IMDb,Voyager Silver,2,9
CinemaScore,Voyager Silver,2,99
Roger Ebert,Voyager Silver,2,4
Audience Choice,Voyager Silver,2,322
FilmAffinity,River Ancient Echo,1,5
Rotten Tomatoes,River Ancient Echo,1,61
Roger Ebert,River Ancient Echo,1,2
Critic Circle,River Ancient Echo,1,5
Letterboxd,River Ancient Echo,3,1
IGN,River Ancient Echo,3,1
FilmAffinity,River Ancient Echo,3,10
Metacritic,River Ancient Echo,3,1
Rotten Tomatoes,River Ancient Echo,3,63
IMDb,River Ancient Echo,3,9
Roger Ebert,River Ancient Echo,3,2
Critic Circle,River Ancient Echo,3,5
Audience Choice,River Ancient Echo,4,815
Critic Circle,River Ancient Echo,4,1
CinemaScore,River Ancient Echo,4,7
Letterboxd,Silent Nightfall Shadow,1,2
Metacritic,Silent Nightfall Shadow,1,93
IGN,Silent Nightfall Shadow,1,5
Rotten Tomatoes,Silent Nightfall Shadow,1,66
IMDb,Silent Nightfall Shadow,1,2
FilmAffinity,Silent Nightfall Shadow,2,10
Critic Circle,Silent Nightfall Shadow,2,4
CinemaScore,Silent Nightfall Shadow,3,20
Metacritic,Silent Nightfall Shadow,3,36
IMDb,Silent Nightfall Shadow,3,10
CinemaScore,Silent Nightfall Shadow,4,93
Rotten Tomatoes,Silent Nightfall Shadow,4,88
Metacritic,Silent Nightfall Shadow,4,76
FilmAffinity,Hidden Eternal,1,3
Critic Circle,Hidden Eternal,1,0
Rotten Tomatoes,Hidden Eternal,1,27
IGN,Hidden Eternal,1,5
FilmAffinity,Shadow Fading,1,8
Rotten Tomatoes,Shadow Fading,1,68
Letterboxd,Shadow Fading,1,3
Critic Circle,Shadow Fading,1,0
Roger Ebert,Shadow Fading,1,0
Critic Circle,Shadow Fading,2,5
Rotten Tomatoes,Shadow Fading,2,7
Audience Choice,Shadow Fading,2,560
CinemaScore,Future Voyager,1,42
Audience Choice,Future Voyager,1,537
Rotten Tomatoes,Future Voyager,1,82
Metacritic,Future Voyager,1,39
Critic Circle,Future Voyager,1,3
IMDb,Future Voyager,1,9
FilmAffinity,Future Voyager,1,1
Roger Ebert,Future Voyager,1,4
IGN,Future Voyager,1,6
Critic Circle,Future Voyager,2,0
IGN,Future Voyager,3,6
Audience Choice,Future Voyager,3,32
Letterboxd,Future Voyager,3,4
Rotten Tomatoes,Future Voyager,3,76
FilmAffinity,Future Voyager,3,10
IMDb,Future Voyager,3,2
Roger Ebert,Future Voyager,3,3
Rotten Tomatoes,Phantom Dreams Sky,3,6
Critic Circle,Phantom Dreams Sky,4,1
IGN,Phantom Dreams Sky,4,0
Roger Ebert,Phantom Dreams Sky,4,1
Metacritic,Phantom Dreams Sky,4,63
IMDb,Phantom Dreams Sky,4,4
Rotten Tomatoes,Phantom Dreams Sky,4,76
Letterboxd,Phantom Dreams Sky,4,5
CinemaScore,Phantom Dreams Sky,4,6
Audience Choice,Phantom Dreams Sky,4,667
Audience Choice,Future Eclipse Silent,2,960
Rotten Tomatoes,Future Eclipse Silent,2,97
IGN,Future Eclipse Silent,2,8
Letterboxd,Future Eclipse Silent,2,3
FilmAffinity,Future Eclipse Silent,2,1
IMDb,Future Eclipse Silent,3,2
Letterboxd,Future Eclipse Silent,3,4
Rotten Tomatoes,Future Eclipse Silent,3,34
CinemaScore,Future Eclipse Silent,3,36
Metacritic,Future Eclipse Silent,3,59
Letterboxd,Rising Voyager Kingdom,1,0
Rotten Tomatoes,Rising Voyager Kingdom,1,39
Letterboxd,Rising Voyager Kingdom,2,2
Audience Choice,Rising Voyager Kingdom,2,833
Metacritic,Rising Voyager Kingdom,2,48
IMDb,Rising Voyager Kingdom,2,9
CinemaScore,Rising Voyager Kingdom,2,88
IGN,Rising Voyager Kingdom,2,0
Rotten Tomatoes,Rising Voyager Kingdom,2,53
Roger Ebert,Rising Voyager Kingdom,2,3
CinemaScore,Galaxy Ancient Echo,1,8
Metacritic,Galaxy Ancient Echo,1,10
Roger Ebert,Galaxy Ancient Echo,1,4
Audience Choice,Galaxy Ancient Echo,1,158
IGN,Galaxy Ancient Echo,1,9
Critic Circle,Galaxy Ancient Echo,1,0
Letterboxd,Galaxy Ancient Echo,1,0
IMDb,Galaxy Ancient Echo,1,10
Rotten Tomatoes,Galaxy Ancient Echo,1,57
IMDb,Kingdom Golden Shadow,1,10
Audience Choice,Kingdom Golden Shadow,1,61
FilmAffinity,Kingdom Golden Shadow,1,6
Metacritic,Kingdom Golden Shadow,1,70
CinemaScore,Star Echo Storm,1,26
Rotten Tomatoes,Star Echo Storm,1,75
Critic Circle,Star Echo Storm,1,4
Audience Choice,Star Echo Storm,1,989
CinemaScore,Star Echo Storm,3,55
Metacritic,Star Echo Storm,3,1
Rotten Tomatoes,Star Echo Storm,3,82
Critic Circle,Star Echo Storm,3,1
FilmAffinity,Shadow Whispers Echo,1,0
Metacritic,Shadow Whispers Echo,1,42
Roger Ebert,Shadow Whispers Echo,1,1
CinemaScore,Shadow Whispers Echo,1,86
Critic Circle,Shadow Whispers Echo,1,5
Audience Choice,Shadow Whispers Echo,1,474
Rotten Tomatoes,Shadow Whispers Echo,1,50
Letterboxd,Shadow Whispers Echo,1,4
IGN,Shadow Whispers Echo,2,0
Metacritic,Shadow Whispers Echo,3,10
Rotten Tomatoes,Shadow Whispers Echo,3,56
FilmAffinity,Kingdom Rising Wild,1,3
Roger Ebert,Kingdom Rising Wild,1,2
IGN,Kingdom Rising Wild,1,10
IMDb,Kingdom Rising Wild,1,0
Audience Choice,Kingdom Rising Wild,1,232
CinemaScore,Kingdom Rising Wild,1,1
Letterboxd,Kingdom Rising Wild,1,1
Rotten Tomatoes,Kingdom Rising Wild,2,95
IGN,Kingdom Rising Wild,2,4
Audience Choice,Kingdom Rising Wild,2,370
IMDb,Kingdom Rising Wild,2,2
FilmAffinity,Kingdom Rising Wild,2,4
Critic Circle,Kingdom Rising Wild,2,2
Letterboxd,Kingdom Rising Wild,2,2
CinemaScore,Kingdom Rising Wild,2,72
Metacritic,Kingdom Rising Wild,2,31
IGN,Crimson Voyager,1,8
Metacritic,Crimson Voyager,1,21
Roger Ebert,Crimson Voyager,1,0
Rotten Tomatoes,Crimson Voyager,1,47
IGN,Crimson Voyager,2,1
CinemaScore,Crimson Voyager,2,37
IGN,Crimson Voyager,3,2
Roger Ebert,Crimson Voyager,3,3
Critic Circle,Crimson Voyager,3,0
Letterboxd,Crimson Voyager,3,3
CinemaScore,Crimson Voyager,3,73
FilmAffinity,Crimson Voyager,3,7
Metacritic,Crimson Voyager,3,26
IGN,Crimson Voyager,4,8
Rotten Tomatoes,Crimson Voyager,4,22
Letterboxd,Crimson Voyager,4,3
IMDb,Crimson Voyager,4,10
Audience Choice,Crimson Voyager,4,32
FilmAffinity,Crimson Voyager,4,0
Roger Ebert,Wild Shadow,1,1
IGN,Wild Shadow,1,2
Letterboxd,Wild Shadow,1,1
IMDb,Wild Shadow,1,4
Audience Choice,Wild Shadow,1,759
Metacritic,Wild Shadow,1,65
Rotten Tomatoes,Wild Shadow,1,69
Critic Circle,Wild Shadow,1,4
Metacritic,Wild Shadow,2,45
Critic Circle,Wild Shadow,2,3
FilmAffinity,Wild Shadow,2,0
Roger Ebert,Wild Shadow,2,3
Roger Ebert,Wild Shadow,3,3
Rotten Tomatoes,Wild Shadow,3,61
IMDb,Wild Shadow,3,7
Metacritic,Wild Shadow,3,77
FilmAffinity,Wild Shadow,3,6
IGN,Wild Shadow,3,0
Letterboxd,Wild Shadow,3,5
CinemaScore,Wild Shadow,3,49
Audience Choice,Wild Shadow,3,338
FilmAffinity,Wild Shadow,4,3
Roger Ebert,Wild Shadow,4,2
Metacritic,Wild Shadow,4,49
IGN,Wild Shadow,4,9
IMDb,Wild Shadow,4,7
CinemaScore,Wild Shadow,4,48
FilmAffinity,Eternal Sky Storm,1,4
IMDb,Eternal Sky Storm,1,7
Audience Choice,Eternal Sky Storm,1,697
Rotten Tomatoes,Eternal Sky Storm,1,54
Roger Ebert,Eternal Sky Storm,1,1
Metacritic,Eternal Sky Storm,1,48
Letterboxd,Eternal Sky Storm,1,1
Metacritic,Eternal Sky Storm,2,67
Roger Ebert,Eternal Sky Storm,2,4
Rotten Tomatoes,Eternal Sky Storm,2,100
Critic Circle,Eternal Sky Storm,2,2
FilmAffinity,Eternal Sky Storm,2,6
IMDb,Eternal Sky Storm,2,3
Audience Choice,Eternal Sky Storm,2,895
IGN,Eternal Sky Storm,3,1
Critic Circle,Eternal Sky Storm,3,3
IMDb,Eternal Sky Storm,3,7
Rotten Tomatoes,Eternal Sky Storm,3,92
Letterboxd,Eternal Sky Storm,3,4
Audience Choice,Eternal Sky Storm,3,294
IGN,Eternal Sky Storm,4,5
Roger Ebert,Eternal Sky Storm,4,4
Metacritic,Eternal Sky Storm,4,17
FilmAffinity,Eternal Sky Storm,4,10
Rotten Tomatoes,Eternal Sky Storm,4,39
FilmAffinity,Kingdom Galaxy,1,7
Rotten Tomatoes,Kingdom Galaxy,1,50
Metacritic,Kingdom Galaxy,2,38
IGN,Kingdom Galaxy,2,4
Critic Circle,Kingdom Galaxy,2,3
IGN,Past Kingdom Eclipse,1,2
FilmAffinity,Past Kingdom Eclipse,1,1
Metacritic,Past Kingdom Eclipse,1,2
Critic Circle,Past Kingdom Eclipse,1,5
Rotten Tomatoes,Past Kingdom Eclipse,1,54
Roger Ebert,Past Kingdom Eclipse,1,1
Audience Choice,Past Kingdom Eclipse,1,364
Metacritic,Past Kingdom Eclipse,2,11
