stage_name,show_title,season_num,ep_num
Rapid River,Fury Past River,1,6
Silent Rebel,Fury Past River,1,6
Crystal Tiger,Fury Past River,1,7
Wild Brook,Fury Past River,1,7
Ava Miller,Fury Past River,1,7
Fierce Comet,Fury Past River,1,7
Liam Garcia Johnson,Fury Past River,1,8
Silent Storm,Fury Past River,1,9
Henry Taylor,Fury Past River,1,9
Liam Davis,Fury Past River,1,9
Chrome Star,Fury Past River,1,10
Mia Martin,Fury Past River,1,10
Crimson Phoenix,Fury Past River,1,10
Prime Shadow,Fury Past River,1,11
Harper Brown,Fury Past River,1,11
Logan Miller,Fury Past River,1,11
Ella Moore Johnson,Fury Past River,1,11
Iron Whisper,Fury Past River,2,1
Ethan Thomas,Fury Past River,2,1
Stormy Crest,Fury Past River,2,1
Royal Shade,Fury Past River,2,1
Onyx Pilot,Fury Past River,2,2
Lucas Rodriguez,Fury Past River,2,2
James Wilson Jr,Fury Past River,2,3
Fierce Specter,Fury Past River,2,3
Logan Rodriguez,Fury Past River,2,3
Ultra Hawk,Fury Past River,2,4
Lucas Rodriguez Jr,Fury Past River,2,4
Emma Williams,Fury Past River,2,4
Isabella Lopez,Fury Past River,2,4
Liam Rodriguez,Fury Past River,2,5
Mystic Jade,Fury Past River,2,5
Amber Shade,Fury Past River,2,5
Mystic Wolf,Fury Past River,2,5
Prime Shadow,Fury Past River,2,6
Crimson Crest,Fury Past River,2,6
Emerald Whisper,Fury Past River,2,6
Jack Williams,Fury Past River,2,6
Liam Davis Jr,Fury Past River,2,7
Henry Thomas Jr,Fury Past River,2,8
Mia Johnson Moore,Fury Past River,2,8
Emma Jackson,Fury Past River,2,8
Royal Shade,Fury Past River,2,8
Mia Williams,Fury Past River,3,1
Luna Garcia,Fury Past River,3,1
Mia Rodriguez,Fury Past River,3,1
Mia Taylor,Fury Past River,3,1
Liam Martinez,Fury Past River,3,2
Emma Williams Jr,Fury Past River,3,2
Emerald Pilot,Fury Past River,3,2
Olivia Lopez Jr,Fury Past River,3,3
Wild Voyager,Fury Past River,3,3
Ivory Rider,Fury Past River,3,4
Emma Miller,Fury Past River,3,4
Noah Martinez Miller,Fury Past River,3,5
Sophia Gonzalez,Fury Past River,3,6
Mia Hernandez,Fury Past River,3,6
Sophia Garcia Jr,Fury Past River,3,6
Logan Jackson,Fury Past River,3,6
Mason Moore,Fury Past River,3,7
Ultra Crest,Fury Past River,3,8
Noah Williams,Fury Past River,3,9
Cinder Rocket,Fury Past River,3,10
Ava Smith,Fury Past River,3,10
Turbo Brook,Fury Past River,3,10
Olivia Moore,Fury Past River,3,11
Emma Gonzalez,Fury Past River,3,11
Fierce Raven,Fury Past River,3,11
Mia Davis,Fury Past River,3,11
Isabella Gonzalez,Fury Past River,4,1
Jack Martin,Fury Past River,4,1
Lunar Brook,Fury Past River,4,1
Emerald Rider,Fury Past River,4,1
Prime Shadow,Fury Past River,4,2
Henry Jackson Smith,Fury Past River,4,3
Rapid River,Fury Past River,4,3
Lunar Nimbus,Fury Past River,4,3
Lucky Voyager,Fury Past River,4,4
Onyx Shade,Fury Past River,4,4
Golden Pilot,Fury Past River,4,5
Shadow Lion,Fury Past River,4,6
Urban Quest,Fury Past River,4,6
Velvet Canyon,Fury Past River,4,7
Lucas Lopez,Fury Past River,4,7
Lucas Anderson,Fury Past River,4,7
Henry Taylor,Fading Crystal Dreams,1,1
Noble Reef,Fading Crystal Dreams,1,1
Crystal Crest,Fading Crystal Dreams,1,2
Amelia Jones,Fading Crystal Dreams,1,2
Lunar Shadow,Fading Crystal Dreams,1,2
Noah Moore Miller,Fading Crystal Dreams,1,2
Olivia Williams,Fading Crystal Dreams,1,3
Harper Jackson,Fading Crystal Dreams,1,3
Noble Star,Fading Crystal Dreams,1,3
Olivia Miller Miller,Fading Crystal Dreams,1,4
Henry Taylor Johnson,Fading Crystal Dreams,1,4
Ethan Martin,Fading Crystal Dreams,1,5
Blue Dancer,Fading Crystal Dreams,1,5
Wild Reef,Fading Crystal Dreams,1,5
Ava Williams Davis,Fading Crystal Dreams,1,6
Logan Anderson,Fading Crystal Dreams,1,6
Velvet Falcon,Fading Crystal Dreams,1,6
Electric Token,Fading Crystal Dreams,1,6
Scarlet Comet,Fading Crystal Dreams,1,7
Jack Martin Thompson,Hidden Broken Fading,1,1
Velvet Phoenix,Hidden Broken Fading,1,1
John Smith,Hidden Broken Fading,1,1
Olivia Anderson,Hidden Broken Fading,1,2
Dynamic Quest,Hidden Broken Fading,1,2
Mia Hernandez,Hidden Broken Fading,1,2
Ethan Anderson,Hidden Broken Fading,1,3
Logan Taylor,Hidden Broken Fading,1,4
Luna Lopez,Hidden Broken Fading,1,4
Sophia Lopez,Hidden Broken Fading,1,5
John Smith,Hidden Broken Fading,1,5
Ethan Wilson,Hidden Broken Fading,1,5
Fierce Dancer,Hidden Broken Fading,1,5
Olivia Jones,Hidden Broken Fading,1,6
Prime Shade,Hidden Broken Fading,1,6
Noble Star,Hidden Broken Fading,1,7
Ethan Jackson Jr,Hidden Broken Fading,1,7
Henry Lopez Garcia,Hidden Broken Fading,1,7
Olivia Taylor,Hidden Broken Fading,1,7
Emma Jackson,Hidden Broken Fading,1,8
Ella Garcia Davis,Hidden Broken Fading,1,8
Dynamic Lion,Hidden Broken Fading,1,8
Olivia Martin,Hidden Broken Fading,1,9
Mason Gonzalez,Hidden Broken Fading,1,10
Ethan Thomas,Hidden Broken Fading,1,10
Mia Gonzalez,Hidden Broken Fading,1,10
Mason Wilson,Hidden Broken Fading,2,1
Sophia Martinez,Hidden Broken Fading,2,1
Neon Pulse,Hidden Broken Fading,2,1
Midnight Crest Jr,Hidden Broken Fading,2,1
Amber Bolt,Hidden Broken Fading,2,2
Olivia Lopez,Hidden Broken Fading,2,3
Lucky Voyager,Hidden Broken Fading,2,3
Mia Gonzalez,Hidden Broken Fading,2,3
Eternal Sage,Hidden Broken Fading,2,4
Emma Jackson,Hidden Broken Fading,2,4
James Moore,Hidden Broken Fading,2,4
Harper Garcia Kim,Hidden Broken Fading,2,5
Mia Jones,Hidden Broken Fading,2,5
Isabella Jackson,Hidden Broken Fading,2,5
Wild Whisper,Hidden Broken Fading,2,6
Fierce Gale,Hidden Broken Fading,2,7
Ultra Bolt,Hidden Broken Fading,2,8
Blazing Echo,Hidden Broken Fading,2,8
Lucas Gonzalez,Hidden Broken Fading,2,8
Henry Thomas Jr,Hidden Broken Fading,3,1
Henry Thomas,Hidden Broken Fading,3,1
Crimson Crest,Hidden Broken Fading,3,2
Lunar Frost,Hidden Broken Fading,3,3
Neon Pulse,Hidden Broken Fading,3,3
Jack Thomas,Hidden Broken Fading,3,3
Mason Johnson,Hidden Broken Fading,3,4
Emma Garcia,Hidden Broken Fading,3,4
Sophia Garcia,Hidden Broken Fading,3,5
Harper Rodriguez Thompson,Hidden Broken Fading,3,5
James Thomas,Hidden Broken Fading,3,6
Neon Brook,Hidden Broken Fading,3,6
Noble Star,Hidden Broken Fading,3,6
Noah Martin,Hidden Broken Fading,3,6
Lucky Dawn,Hidden Broken Fading,3,7
Emma Rodriguez,Hidden Broken Fading,3,7
Royal Sage,Hidden Broken Fading,3,8
Ivory Wolf,Hidden Broken Fading,3,8
Mia Williams,Hidden Broken Fading,3,8
Cosmic Rocket,Hidden Broken Fading,3,8
Silent Shade,Hidden Broken Fading,3,9
Ella Martinez,Hidden Broken Fading,3,9
Mia Martinez Garcia,Hidden Broken Fading,3,9
Electric Canyon,Hidden Broken Fading,3,9
Lucas Gonzalez,Hidden Broken Fading,3,10
Bronze Raven,Hidden Broken Fading,3,10
Noah Thomas,Hidden Broken Fading,4,1
Sophia Williams Johnson,Hidden Broken Fading,4,1
John Martin,Hidden Broken Fading,4,2
Sophia Lopez,Hidden Broken Fading,4,2
Henry Thomas,Hidden Broken Fading,4,2
Liam Jones Smith,Hidden Broken Fading,4,3
Olivia Martinez,Hidden Broken Fading,4,3
Lucas Brown,Hidden Broken Fading,4,4
Amelia Hernandez,Hidden Broken Fading,4,4
Sophia Williams Johnson,Hidden Broken Fading,4,5
Crimson Token,Hidden Broken Fading,4,5
Luna Taylor Brown,Hidden Broken Fading,4,5
Eternal Bolt,Hidden Broken Fading,4,5
Urban Quest,Hidden Broken Fading,4,6
Harper Brown Jr,Hidden Broken Fading,4,6
James Anderson,Hidden Broken Fading,4,6
Blazing Trace,Hidden Broken Fading,4,7
Olivia Moore,Hidden Broken Fading,4,7
Noah Moore Miller,Hidden Broken Fading,4,7
Luna Martinez,Hidden Broken Fading,4,8
Emma Williams Jr,Hidden Broken Fading,4,8
Ava Williams,Hidden Broken Fading,4,8
Electric Token,Hidden Broken Fading,4,9
Ultra Hawk,Hidden Broken Fading,4,9
Neon Reef,Hidden Broken Fading,4,10
Ava Williams,Silver Crystal,1,1
Logan Anderson,Silver Crystal,1,1
Luna Wilson,Silver Crystal,1,2
Sophia Williams Johnson,Silver Crystal,1,2
Crystal Reef,Silver Crystal,1,2
Liam Johnson,Silver Crystal,1,3
Iron Hawk,Silver Crystal,1,3
Wild Whisper,Silver Crystal,1,4
Cinder Sage,Silver Crystal,1,4
Logan Anderson,Silver Crystal,1,5
Radiant Jade,Silver Crystal,1,5
Olivia Martinez,Silver Crystal,1,5
Rapid River,Silver Crystal,1,6
Solar Forge,Silver Crystal,1,6
Noah Wilson,Silver Crystal,1,6
Scarlet Comet,Silver Crystal,2,1
Rapid Quest,Silver Crystal,2,1
Fierce Specter,Silver Crystal,2,1
James Wilson,Silver Crystal,2,2
Lunar Shadow,Silver Crystal,2,2
Noah Miller,Silver Crystal,2,2
Luna Anderson,Silver Crystal,2,3
Olivia Brown Jr,Silver Crystal,2,3
Liam Jackson Jr,Silver Crystal,2,3
Crystal Phoenix,Silver Crystal,2,3
Olivia Jones,Silver Crystal,2,4
Midnight Wolf,Silver Crystal,2,4
Emma Rodriguez,Silver Crystal,2,5
Sophia Hernandez,Silver Crystal,2,5
Wild Rebel,Silver Crystal,2,5
Frozen River,Silver Crystal,2,5
Dynamic Pulse,Silver Crystal,2,6
Ella Moore,Silver Crystal,2,6
Olivia Martin,Silver Crystal,2,7
Jack Martin Smith,Silver Crystal,2,7
Fierce Dancer,Silver Crystal,2,7
Turbo Brook,Silver Crystal,2,8
Ethan Jackson Jr,Silver Crystal,2,8
Sophia Martinez,Silver Crystal,2,8
Ava Jones,Silver Crystal,2,8
Lunar Frost,Silver Crystal,3,1
Olivia Lopez Jr,Silver Crystal,3,2
Logan Williams,Silver Crystal,3,3
Emma Jackson,Silver Crystal,3,4
Iron Hawk,Silver Crystal,3,4
Ultra Hawk,Silver Crystal,3,5
Liam Garcia Kim,Silver Crystal,3,6
Cinder Rocket,Silver Crystal,3,6
Rapid Echo,Silver Crystal,3,6
Shadow Lion,Silver Crystal,3,7
Mystic Jade,Silver Crystal,3,7
Logan Martinez Jr,Silver Crystal,3,8
Wild Brook,Silver Crystal,3,8
Mia Taylor,Silver Crystal,3,8
Lucas Lopez,Silver Crystal,3,9
Dynamic Lion,Silver Crystal,3,9
Noah Martinez Miller,Silver Crystal,3,10
Ella Moore Johnson,Silver Crystal,3,10
Mystic Wolf,Silver Crystal,3,10
Logan Johnson Davis,Silver Crystal,3,10
Silver Blaze,Silver Crystal,4,1
Emma Moore,Silver Crystal,4,2
Phantom Whisper,Silver Crystal,4,2
Ivory Quest,Silver Crystal,4,2
Ella Williams,Silver Crystal,4,3
Henry Gonzalez White,Silver Crystal,4,3
Logan Moore,Silver Crystal,4,3
Silent Storm,Silver Crystal,4,4
Noah Moore Miller,Silver Crystal,4,5
Henry Taylor Johnson,Silver Crystal,4,5
Emma Williams,Silver Crystal,4,5
Emma Garcia Nguyen,Silver Crystal,4,5
Amelia Miller,Silver Crystal,4,6
Emerald Reef,Silver Crystal,4,6
Lucas Garcia,Silver Crystal,4,6
Henry Thomas Jr,Silver Crystal,4,6
Mia Jones,Future Storm,1,1
Jack Wilson,Future Storm,1,1
Dynamic Pulse,Future Storm,1,2
Mia Jones,Future Storm,1,2
Lucas Brown Jr,Future Storm,1,3
Ella Williams,Future Storm,1,3
Mia Rodriguez Brown,Future Storm,1,3
James Wilson Jr,Future Storm,1,3
Liam Davis Jr,Future Storm,1,4
Emma Garcia Nguyen,Future Storm,1,4
Prime Shadow,Future Storm,1,4
Mystic Rider,Future Storm,1,5
Onyx Viper,Future Storm,1,5
Ivory Spark,Future Storm,1,5
Neon Rebel,Future Storm,1,5
Stormy Crest,Future Storm,1,6
Harper Garcia,Future Storm,1,7
Mia Taylor,Future Storm,1,7
Rapid Spark,Future Storm,1,8
Luna Jones,Future Storm,1,8
Olivia Williams White,Future Storm,1,8
Liam Jackson,Future Storm,1,9
Chrome Star,Future Storm,1,9
Swift Voyager,Future Storm,1,9
Golden Pilot,Future Storm,1,9
Ella Lopez Jr,Future Storm,1,10
Luna Brown,Future Storm,2,1
Onyx Shade,Future Storm,2,1
Prime Rebel,Future Storm,2,1
Frozen Specter,Future Storm,2,2
Fierce Dancer,Future Storm,2,2
Harper Rodriguez Moore,Future Storm,2,2
Fierce Canyon,Future Storm,2,3
Sophia Jones,Future Storm,2,3
Mia Martinez Garcia,Future Storm,2,3
Noah Johnson,Future Storm,2,3
Noble Star,Future Storm,2,4
Chrome Phoenix,Future Storm,2,4
Rusty Sage,Future Storm,2,4
Jack Wilson Garcia,Future Storm,2,5
Liam Jackson Jr,Future Storm,2,5
Lucas Rodriguez Jr,Future Storm,2,5
Onyx Viper,Future Storm,2,5
Turbo Brook,Future Storm,2,6
Cosmic Rocket,Future Storm,2,6
Mia Martin,Future Storm,2,6
Henry Gonzalez White,Future Storm,2,7
Henry Davis,Future Storm,2,7
Jack Wilson,Future Storm,2,7
Mystic Path,Future Storm,2,8
Amelia Gonzalez,Future Storm,2,8
Ethan Wilson Garcia,Future Storm,2,9
Harper Rodriguez Moore,Future Storm,2,9
Lucas Gonzalez Nguyen,Future Storm,2,9
Ella Moore,Future Storm,3,1
Emerald Pilot,Future Storm,3,1
Aero Dragon,Future Storm,3,1
Frozen Rune,Future Storm,3,2
Luna Taylor,Future Storm,3,2
Mason Miller,Future Storm,3,2
Mason Jackson,Future Storm,3,2
Emma Miller,Future Storm,3,3
Henry Jackson,Future Storm,3,4
Ethan Thomas,Future Storm,3,4
Phantom Hawk,Future Storm,3,4
John Miller,Future Storm,3,5
Mia Jackson,Future Storm,3,6
Velvet Forge,Future Storm,3,6
James Moore,Future Storm,3,6
Cosmic Rocket,Future Storm,3,7
Mason Garcia,Future Storm,3,8
Mia Davis,Future Storm,3,8
Prime Shadow,Future Storm,3,9
Henry Jackson,Future Storm,3,9
Ava Brown,Future Storm,3,10
Iron Echo,Future Storm,3,10
Mia Lopez,Future Storm,3,10
Henry Brown,Future Storm,4,1
Scarlet Blaze,Future Storm,4,2
Scarlet Rose,Future Storm,4,2
Ethan Martinez,Future Storm,4,2
Sophia Gonzalez,Future Storm,4,2
Henry Davis Jr,Future Storm,4,3
Aero Dragon,Future Storm,4,3
Ethan Rodriguez,Future Storm,4,4
Ivory Rocket,Future Storm,4,4
Fierce Path,Future Storm,4,5
Ivory Specter,Future Storm,4,5
Amelia Thomas,Future Storm,4,5
Jack Martin,Future Storm,4,6
Olivia Martinez,Future Storm,4,7
Rapid Quest,Future Storm,4,7
James Taylor Kim,Future Storm,4,7
Mason Johnson,Future Storm,4,8
Atomic Wolf,Future Storm,4,8
Wild Gale,Future Storm,4,8
Liam Taylor Jr,Future Storm,4,8
Wild Trace,Future Storm,4,9
Mason Jones,Future Storm,4,9
Noah Williams,Future Storm,4,10
Dynamic Raven,Future Storm,4,10
Neon Reef,Future Storm,4,11
Midnight Rider,Future Storm,4,11
Swift Knight,Future Storm,4,11
Emma Garcia Nguyen,Midnight Echo Future,1,1
Noah Moore,Midnight Echo Future,1,1
Stormy Crest,Midnight Echo Future,1,2
Rapid Lion,Midnight Echo Future,1,2
Liam Taylor Jr,Midnight Echo Future,1,2
Ethan Jackson Jr,Midnight Echo Future,1,3
Mia Garcia,Midnight Echo Future,1,3
Mason Martinez,Midnight Echo Future,1,4
Eternal Bolt,Midnight Echo Future,1,4
Bronze Shade,Midnight Echo Future,1,4
Neon Spark,Midnight Echo Future,1,4
Noble Shadow,Midnight Echo Future,1,5
Lunar Nimbus,Midnight Echo Future,1,5
James Brown,Midnight Echo Future,1,5
Noah Taylor,Midnight Echo Future,1,6
Rustic Spark,Midnight Echo Future,1,6
Turbo Brook,Midnight Echo Future,1,6
Crystal Tiger,Midnight Echo Future,1,7
Cinder Raven,Midnight Echo Future,1,8
Noah Martinez,Midnight Echo Future,1,8
Stormy Crest,Midnight Echo Future,1,8
Golden Pilot,Midnight Echo Future,1,9
Chrome Star,Midnight Echo Future,1,9
Frozen River,Midnight Echo Future,1,10
Amelia Martin,Midnight Echo Future,1,10
Noble Star,Midnight Echo Future,1,10
Ella Garcia,Midnight Echo Future,1,10
Lunar Echo,Midnight Echo Future,2,1
Olivia Brown Jr,Midnight Echo Future,2,2
Olivia Smith Jr,Midnight Echo Future,2,2
Fierce Lion,Midnight Echo Future,2,2
Liam Taylor Jr,Midnight Echo Future,2,2
Frost River,Midnight Echo Future,2,3
Ethan Martin,Midnight Echo Future,2,3
Iron Lion,Midnight Echo Future,2,3
Emma Rodriguez,Midnight Echo Future,2,3
Fierce Canyon,Midnight Echo Future,2,4
Isabella Gonzalez,Midnight Echo Future,2,4
Ella Johnson,Midnight Echo Future,2,5
Midnight Wolf,Midnight Echo Future,2,5
Amelia Jones,Midnight Echo Future,2,6
Isabella Lopez,Midnight Echo Future,2,7
Emerald Voyager,Midnight Echo Future,2,8
Frozen Specter,Midnight Echo Future,2,8
Noah Thomas,Midnight Echo Future,2,8
Cinder Spark,Midnight Echo Future,2,9
Mia Johnson Jr,Midnight Echo Future,2,9
Amelia Thomas Jr,Midnight Echo Future,2,9
Neon Pulse,Midnight Echo Future,3,1
Emma Garcia Nguyen,Midnight Echo Future,3,2
Mia Johnson Moore,Midnight Echo Future,3,2
Crimson Crest,Midnight Echo Future,3,3
Mason Moore,Midnight Echo Future,3,4
Henry Anderson,Midnight Echo Future,3,4
Mason Gonzalez Johnson,Midnight Echo Future,3,5
Noah Taylor,Midnight Echo Future,3,6
Liam Rodriguez,Midnight Echo Future,3,6
Luna Thomas,Midnight Echo Future,3,6
John Anderson,Midnight Echo Future,4,1
Henry Brown,Midnight Echo Future,4,1
Mia Jones Garcia,Midnight Echo Future,4,1
Frozen Dawn,Midnight Echo Future,4,2
Lucas Rodriguez,Midnight Echo Future,4,3
Sophia Rodriguez,Midnight Echo Future,4,4
Harper Johnson,Midnight Echo Future,4,5
Luna Taylor,Midnight Echo Future,4,6
Olivia Martin,Midnight Echo Future,4,7
Luna Brown,Midnight Echo Future,4,7
Shadow Quest,Midnight Echo Future,4,7
Rustic Gale,Midnight Echo Future,4,8
Harper Taylor Jr,Midnight Echo Future,4,8
Turbo Quest,Midnight Echo Future,4,8
Olivia Lopez,Crimson Neon,1,1
Amelia Jones,Crimson Neon,1,1
Ethan Wilson,Crimson Neon,1,2
Eternal Path,Crimson Neon,1,3
Logan Gonzalez,Crimson Neon,1,3
Sophia Smith,Crimson Neon,1,4
Liam Garcia Kim,Crimson Neon,1,4
Olivia Wilson,Crimson Neon,1,4
Mia Taylor,Crimson Neon,1,5
Logan Martin,Crimson Neon,1,5
Emma Moore,Crimson Neon,1,6
Dynamic Lion,Crimson Neon,1,7
Crystal Phoenix,Crimson Neon,1,7
Luna Jones Jr,Crimson Neon,1,7
Mia Moore,Crimson Neon,1,8
Rusty Sage,Crimson Neon,1,8
Wild Rebel,Crimson Neon,1,8
John Rodriguez,Crimson Neon,1,8
Ivory Rocket,Crimson Neon,1,9
Electric Canyon,Crimson Neon,1,10
Rustic Spark,Crimson Neon,1,10
Amelia Gonzalez,Crimson Neon,1,10
Mason Gonzalez,Crimson Neon,1,10
Ava Williams,Crimson Neon,1,11
Sophia Lopez,Crimson Neon,1,11
Mason Jones,Crimson Neon,1,11
Silent Shade,Crimson Neon,1,11
Isabella Anderson,Crimson Neon,2,1
Fierce Specter,Crimson Neon,2,1
Electric Token,Crimson Neon,2,2
Jack Martin,Crimson Neon,2,2
Emma Davis,Crimson Neon,2,2
Olivia Rodriguez,Crimson Neon,2,2
Cinder Sage,Crimson Neon,2,3
Iron Echo,Crimson Neon,2,4
Amber Bolt,Crimson Neon,2,4
Silent Storm,Crimson Neon,2,5
Lunar Echo,Crimson Neon,2,6
Silver Blaze,Crimson Neon,2,6
Logan Taylor,Crimson Neon,2,6
Blazing Phoenix,Crimson Neon,2,6
Amelia Davis,Crimson Neon,2,7
Mystic Wolf,Crimson Neon,2,7
Lucky Token,Crimson Neon,2,7
Emerald Whisper,Crimson Neon,2,8
Liam Jones,Crimson Neon,2,8
Bronze Raven,Crimson Neon,2,8
Onyx Viper,Crimson Neon,2,9
Fierce Specter,Crimson Neon,2,9
Fierce Dancer,Crimson Neon,2,9
Turbo Pulse,Phantom Horizon,1,1
Emerald Path,Phantom Horizon,1,1
Swift Rider,Phantom Horizon,1,1
Amelia Gonzalez,Phantom Horizon,1,2
Mia Martinez Garcia,Phantom Horizon,1,2
Prime Rebel,Phantom Horizon,1,2
Rapid River,Phantom Horizon,1,2
Luna Anderson Jr,Phantom Horizon,1,3
Midnight Wolf,Phantom Horizon,1,3
Noble Reef,Phantom Horizon,1,3
Onyx Pilot,Phantom Horizon,1,3
Noah Thomas,Phantom Horizon,1,4
Lucas Garcia,Phantom Horizon,1,4
Lucas Gonzalez Johnson,Phantom Horizon,1,5
Electric Echo,Phantom Horizon,1,6
Velvet Phoenix,Phantom Horizon,1,7
Jack Wilson Garcia,Phantom Horizon,1,8
Stormy Forge,Phantom Horizon,1,9
Noah Johnson Davis,Phantom Horizon,1,9
Ethan Martin,Phantom Horizon,1,9
Neon Rebel,Phantom Horizon,1,10
Henry Thomas Jr,Phantom Horizon,1,11
Fierce Canyon,Phantom Horizon,2,1
Frost Falcon,Phantom Horizon,2,1
Emma Rodriguez,Phantom Horizon,2,2
James Miller Smith,Phantom Horizon,2,2
Golden Jade,Phantom Horizon,2,3
Ethan Rodriguez,Phantom Horizon,2,3
Vivid Jade,Phantom Horizon,2,4
Harper Anderson,Phantom Horizon,2,4
Frozen Dawn,Phantom Horizon,2,4
Olivia Wilson Moore,Phantom Horizon,2,5
Mason Hernandez Johnson,Phantom Horizon,2,6
Mason Gonzalez,Phantom Horizon,2,6
John Smith,Phantom Horizon,2,6
Harper Jackson,Phantom Horizon,2,7
Mason Gonzalez,Phantom Horizon,2,7
Solar Rider,Phantom Horizon,2,7
Liam Garcia,Phantom Horizon,2,7
Iron Whisper,Phantom Horizon,2,8
Prime Rebel,Phantom Horizon,2,8
James Brown,Phantom Horizon,2,8
Ethan Wilson,Phantom Horizon,2,9
Shadow Gale,Phantom Horizon,2,9
Sophia Martinez,Phantom Horizon,2,9
Noah Miller,Phantom Horizon,2,10
John Hernandez,Phantom Horizon,2,10
Ella Moore Johnson,Phantom Horizon,2,10
Liam Johnson,Phantom Horizon,2,11
Cinder Sage,Phantom Horizon,2,11
John Anderson,Phantom Horizon,2,11
Sophia Gonzalez,Phantom Horizon,3,1
Emma Wilson,Phantom Horizon,3,1
Logan Williams,Phantom Horizon,3,1
Jack Williams,Phantom Horizon,3,1
Lucky Token,Phantom Horizon,3,2
Rapid Echo,Phantom Horizon,3,2
Fierce Lion,Phantom Horizon,3,2
Fierce Specter,Phantom Horizon,3,3
Rustic Gale,Phantom Horizon,3,3
Liam Smith White,Phantom Horizon,3,4
Crimson Crest,Phantom Horizon,3,4
Emma Davis Jr,Phantom Horizon,3,4
Henry Lopez,Phantom Horizon,3,5
Harper Rodriguez,Phantom Horizon,3,6
Mia Moore,Phantom Horizon,3,6
Mia Jones,Phantom Horizon,3,7
Atomic Wolf,Phantom Horizon,3,7
Olivia Williams,Phantom Horizon,3,7
Mason Martinez,Galaxy Nightfall Sky,1,1
Swift Knight,Galaxy Nightfall Sky,1,2
Swift Rider,Galaxy Nightfall Sky,1,2
Ava Miller,Galaxy Nightfall Sky,1,2
Harper Smith,Galaxy Nightfall Sky,1,2
Logan Johnson Davis,Galaxy Nightfall Sky,1,3
James Williams,Galaxy Nightfall Sky,1,3
Lucas Gonzalez Nguyen,Galaxy Nightfall Sky,1,4
John Rodriguez,Galaxy Nightfall Sky,1,5
Harper Garcia,Galaxy Nightfall Sky,1,5
Mason Gonzalez,Galaxy Nightfall Sky,1,5
Luna Hernandez,Galaxy Nightfall Sky,1,5
Lucas Gonzalez Johnson,Galaxy Nightfall Sky,1,6
Ivory Rider,Galaxy Nightfall Sky,2,1
Logan Rodriguez Smith,Galaxy Nightfall Sky,2,2
Harper Smith,Galaxy Nightfall Sky,2,2
Chrome Storm,Galaxy Nightfall Sky,2,2
Frost Falcon,Galaxy Nightfall Sky,2,2
Olivia Lopez Jr,Galaxy Nightfall Sky,2,3
Noah Moore,Galaxy Nightfall Sky,2,3
Henry Jackson,Galaxy Nightfall Sky,2,3
Chrome Storm,Galaxy Nightfall Sky,2,4
Ava Jones,Galaxy Nightfall Sky,2,4
Wild Whisper,Galaxy Nightfall Sky,2,4
Iron Hawk,Galaxy Nightfall Sky,2,4
Mason Gonzalez Johnson,Galaxy Nightfall Sky,2,5
Ethan Miller,Galaxy Nightfall Sky,2,5
Shadow Lion,Galaxy Nightfall Sky,2,5
Henry Brown White,Galaxy Nightfall Sky,2,5
Emma Garcia Jr,Galaxy Nightfall Sky,2,6
Emerald Path,Galaxy Nightfall Sky,2,7
Sophia Gonzalez,Galaxy Nightfall Sky,2,7
Rapid Quest,Galaxy Nightfall Sky,2,7
Sophia Martinez Davis,Galaxy Nightfall Sky,2,7
Ivory Spark,Galaxy Nightfall Sky,2,8
Frozen Dawn,Galaxy Nightfall Sky,2,8
Olivia Parker,Galaxy Nightfall Sky,2,8
Urban Rebel,Galaxy Nightfall Sky,3,1
